"Proposal Name","Name","Inventory: Name","Account: Account Name","Unit Type"
"BLR/EW/00438/3","BLR/EW/DD/01/039","BLR/EW/DD/01/039","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/038","BLR/EW/DD/01/038","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/037","BLR/EW/DD/01/037","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/036","BLR/EW/DD/01/036","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/035","BLR/EW/DD/01/035","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/034","BLR/EW/DD/01/034","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/033","BLR/EW/DD/01/033","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/032","BLR/EW/DD/01/032","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/031","BLR/EW/DD/01/031","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/030","BLR/EW/DD/01/030","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/029","BLR/EW/DD/01/029","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/028","BLR/EW/DD/01/028","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/027","BLR/EW/DD/01/027","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/026","BLR/EW/DD/01/026","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/025","BLR/EW/DD/01/025","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/024","BLR/EW/DD/01/024","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/023","BLR/EW/DD/01/023","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/022","BLR/EW/DD/01/022","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/021","BLR/EW/DD/01/021","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/020","BLR/EW/DD/01/020","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/019","BLR/EW/DD/01/019","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/018","BLR/EW/DD/01/018","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/017","BLR/EW/DD/01/017","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/016","BLR/EW/DD/01/016","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/015","BLR/EW/DD/01/015","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/014","BLR/EW/DD/01/014","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/PS/01/041","BLR/EW/PS/01/041","Sureshtmenda","Private Studio"
"BLR/EW/00438/2","BLR/EW/PS/01/045","BLR/EW/PS/01/045","Sureshtmenda","Private Studio"
"BLR/EW/00438/2","BLR/EW/PS/01/044","BLR/EW/PS/01/044","Sureshtmenda","Private Studio"
"BLR/EW/00438/2","BLR/EW/PS/01/043","BLR/EW/PS/01/043","Sureshtmenda","Private Studio"
"BLR/EW/00438/2","BLR/EW/PS/01/042","BLR/EW/PS/01/042","Sureshtmenda","Private Studio"
"BLR/EW/00438/2","BLR/EW/PS/01/041","BLR/EW/PS/01/041","Sureshtmenda","Private Studio"
"BLR/EW/00438/2","BLR/EW/PS/01/040","BLR/EW/PS/01/040","Sureshtmenda","Private Studio"
"BLR/EW/00438/2","BLR/EW/PS/01/039","BLR/EW/PS/01/039","Sureshtmenda","Private Studio"
"BLR/EW/00438/1","Telephony 1st Floor","Telephony 1st Floor","Sureshtmenda","Telephony"
"BLR/EW/00438/2","BLR/EW/CP3/235","BLR/EW/CP3/235","Sureshtmenda","Car Parking"
"BLR/EW/00438/3","BLR/EW/FD/01/054","BLR/EW/FD/01/054","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/053","BLR/EW/FD/01/053","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/052","BLR/EW/FD/01/052","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/068","BLR/EW/DD/01/068","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/067","BLR/EW/DD/01/067","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/066","BLR/EW/DD/01/066","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/065","BLR/EW/DD/01/065","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/064","BLR/EW/DD/01/064","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/063","BLR/EW/DD/01/063","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/062","BLR/EW/DD/01/062","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/061","BLR/EW/DD/01/061","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/060","BLR/EW/DD/01/060","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/059","BLR/EW/DD/01/059","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/058","BLR/EW/DD/01/058","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/057","BLR/EW/DD/01/057","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/056","BLR/EW/DD/01/056","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/3","BLR/EW/DD/01/055","BLR/EW/DD/01/055","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/054","BLR/EW/DD/01/054","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/053","BLR/EW/DD/01/053","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/2","Telephony 1st Floor","Telephony 1st Floor","Sureshtmenda","Telephony"
"BLR/EW/00438/1","BLR/EW/DD/01/052","BLR/EW/DD/01/052","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/051","BLR/EW/DD/01/051","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/050","BLR/EW/DD/01/050","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/049","BLR/EW/DD/01/049","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/048","BLR/EW/DD/01/048","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/047","BLR/EW/DD/01/047","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/046","BLR/EW/DD/01/046","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/045","BLR/EW/DD/01/045","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/044","BLR/EW/DD/01/044","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/043","BLR/EW/DD/01/043","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/042","BLR/EW/DD/01/042","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/041","BLR/EW/DD/01/041","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/040","BLR/EW/DD/01/040","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/039","BLR/EW/DD/01/039","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/038","BLR/EW/DD/01/038","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/037","BLR/EW/DD/01/037","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/036","BLR/EW/DD/01/036","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/035","BLR/EW/DD/01/035","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/034","BLR/EW/DD/01/034","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/033","BLR/EW/DD/01/033","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/032","BLR/EW/DD/01/032","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/031","BLR/EW/DD/01/031","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/030","BLR/EW/DD/01/030","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/029","BLR/EW/DD/01/029","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/028","BLR/EW/DD/01/028","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/027","BLR/EW/DD/01/027","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/026","BLR/EW/DD/01/026","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/025","BLR/EW/DD/01/025","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/024","BLR/EW/DD/01/024","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/023","BLR/EW/DD/01/023","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/022","BLR/EW/DD/01/022","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/021","BLR/EW/DD/01/021","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/020","BLR/EW/DD/01/020","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/019","BLR/EW/DD/01/019","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/018","BLR/EW/DD/01/018","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/017","BLR/EW/DD/01/017","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/016","BLR/EW/DD/01/016","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/015","BLR/EW/DD/01/015","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/1","BLR/EW/DD/01/014","BLR/EW/DD/01/014","Sureshtmenda","Dedicated Desk"
"BLR/EW/00438/2","BLR/EW/BP3/002.1","BLR/EW/BP3/002.1","Sureshtmenda","Bike Parking"
"BLR/EW/00438/1","BLR/EW/BP3/002.1","BLR/EW/BP3/002.1","Sureshtmenda","Bike Parking"
"BLR/EW/00438/1","BLR/EW/CP3/235","BLR/EW/CP3/235","Sureshtmenda","Car Parking"
"BLR/EW/00438/3","BLR/EW/FD/01/025","BLR/EW/FD/01/025","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/024","BLR/EW/FD/01/024","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/023","BLR/EW/FD/01/023","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/022","BLR/EW/FD/01/022","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/021","BLR/EW/FD/01/021","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/020","BLR/EW/FD/01/020","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/019","BLR/EW/FD/01/019","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/009","BLR/EW/FD/01/009","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/008","BLR/EW/FD/01/008","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/007","BLR/EW/FD/01/007","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/006","BLR/EW/FD/01/006","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/005","BLR/EW/FD/01/005","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/004","BLR/EW/FD/01/004","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/003","BLR/EW/FD/01/003","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/051","BLR/EW/FD/01/051","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/050","BLR/EW/FD/01/050","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/049","BLR/EW/FD/01/049","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/048","BLR/EW/FD/01/048","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/047","BLR/EW/FD/01/047","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/046","BLR/EW/FD/01/046","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/045","BLR/EW/FD/01/045","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/044","BLR/EW/FD/01/044","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/043","BLR/EW/FD/01/043","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/042","BLR/EW/FD/01/042","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/041","BLR/EW/FD/01/041","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/040","BLR/EW/FD/01/040","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/039","BLR/EW/FD/01/039","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/038","BLR/EW/FD/01/038","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/002","BLR/EW/FD/01/002","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/001","BLR/EW/FD/01/001","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/037","BLR/EW/FD/01/037","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/036","BLR/EW/FD/01/036","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/035","BLR/EW/FD/01/035","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/034","BLR/EW/FD/01/034","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/033","BLR/EW/FD/01/033","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/032","BLR/EW/FD/01/032","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/031","BLR/EW/FD/01/031","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/030","BLR/EW/FD/01/030","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/029","BLR/EW/FD/01/029","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/028","BLR/EW/FD/01/028","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/027","BLR/EW/FD/01/027","Sureshtmenda","Flexible Desk"
"BLR/EW/00438/3","BLR/EW/FD/01/026","BLR/EW/FD/01/026","Sureshtmenda","Flexible Desk"
"BLR/EW/00875/1","BLR/EW/FD/01/027","BLR/EW/FD/01/027","Storyboard Inc.","Flexible Desk"
"BLR/EW/00875/1","BLR/EW/FD/01/026","BLR/EW/FD/01/026","Storyboard Inc.","Flexible Desk"
"BLR/EW/00875/1","BLR/EW/FD/01/025","BLR/EW/FD/01/025","Storyboard Inc.","Flexible Desk"
"BLR/EW/00875/1","BLR/EW/FD/01/024","BLR/EW/FD/01/024","Storyboard Inc.","Flexible Desk"
"BLR/EW/00875/1","BLR/EW/FD/01/023","BLR/EW/FD/01/023","Storyboard Inc.","Flexible Desk"
"BLR/EW/00875/1","BLR/EW/FD/01/022","BLR/EW/FD/01/022","Storyboard Inc.","Flexible Desk"
"BLR/EW/00875/1","BLR/EW/FD/01/021","BLR/EW/FD/01/021","Storyboard Inc.","Flexible Desk"
"BLR/EW/00875/1","BLR/EW/FD/01/020","BLR/EW/FD/01/020","Storyboard Inc.","Flexible Desk"
"BLR/EW/00519/1","BLR/EW/PS/01/002","BLR/EW/PS/01/002","Jones Lang Lasalle","Private Studio"
"BLR/EW/00519/1","BLR/EW/PS/01/009","BLR/EW/PS/01/009","Jones Lang Lasalle","Private Studio"
"BLR/EW/00519/1","BLR/EW/PS/01/008","BLR/EW/PS/01/008","Jones Lang Lasalle","Private Studio"
"BLR/EW/00519/1","BLR/EW/PS/01/006","BLR/EW/PS/01/006","Jones Lang Lasalle","Private Studio"
"BLR/EW/00519/1","BLR/EW/PS/01/005","BLR/EW/PS/01/005","Jones Lang Lasalle","Private Studio"
"BLR/EW/00519/1","BLR/EW/PS/01/004","BLR/EW/PS/01/004","Jones Lang Lasalle","Private Studio"
"BLR/EW/00519/1","BLR/EW/PS/01/003","BLR/EW/PS/01/003","Jones Lang Lasalle","Private Studio"
"BLR/EW/00519/1","BLR/EW/PS/01/014","BLR/EW/PS/01/014","Jones Lang Lasalle","Private Studio"
"BLR/EW/00842/1","BLR/EW/PS/02/013","BLR/EW/PS/02/013","Jones Lang Lasalle","Private Studio"
"BLR/EW/00842/1","BLR/EW/PS/02/012","BLR/EW/PS/02/012","Jones Lang Lasalle","Private Studio"
"BLR/EW/00823/1","BLR/EW/PS/02/007","BLR/EW/PS/02/007","Jones Lang Lasalle","Private Studio"
"BLR/EW/00823/1","BLR/EW/PS/02/006","BLR/EW/PS/02/006","Jones Lang Lasalle","Private Studio"
"BLR/EW/00823/1","BLR/EW/PS/02/005","BLR/EW/PS/02/005","Jones Lang Lasalle","Private Studio"
"BLR/EW/00816/1","BLR/EW/DD/01/042","BLR/EW/DD/01/042","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/041","BLR/EW/DD/01/041","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/040","BLR/EW/DD/01/040","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/039","BLR/EW/DD/01/039","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/038","BLR/EW/DD/01/038","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/037","BLR/EW/DD/01/037","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/036","BLR/EW/DD/01/036","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/035","BLR/EW/DD/01/035","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/034","BLR/EW/DD/01/034","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/033","BLR/EW/DD/01/033","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/032","BLR/EW/DD/01/032","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/031","BLR/EW/DD/01/031","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/030","BLR/EW/DD/01/030","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/029","BLR/EW/DD/01/029","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/028","BLR/EW/DD/01/028","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/027","BLR/EW/DD/01/027","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/026","BLR/EW/DD/01/026","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/025","BLR/EW/DD/01/025","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/024","BLR/EW/DD/01/024","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/023","BLR/EW/DD/01/023","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/022","BLR/EW/DD/01/022","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/021","BLR/EW/DD/01/021","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/020","BLR/EW/DD/01/020","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/019","BLR/EW/DD/01/019","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/018","BLR/EW/DD/01/018","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/017","BLR/EW/DD/01/017","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/016","BLR/EW/DD/01/016","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/015","BLR/EW/DD/01/015","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/014","BLR/EW/DD/01/014","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/013","BLR/EW/DD/01/013","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/012","BLR/EW/DD/01/012","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/011","BLR/EW/DD/01/011","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/010","BLR/EW/DD/01/010","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/009","BLR/EW/DD/01/009","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/008","BLR/EW/DD/01/008","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/007","BLR/EW/DD/01/007","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/006","BLR/EW/DD/01/006","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/005","BLR/EW/DD/01/005","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/004","BLR/EW/DD/01/004","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/003","BLR/EW/DD/01/003","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/002","BLR/EW/DD/01/002","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/01/001","BLR/EW/DD/01/001","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/018","BLR/EW/DD/00/018","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/017","BLR/EW/DD/00/017","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/016","BLR/EW/DD/00/016","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/015","BLR/EW/DD/00/015","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/014","BLR/EW/DD/00/014","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/013","BLR/EW/DD/00/013","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/012","BLR/EW/DD/00/012","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/012","BLR/EW/DD/00/012","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/011","BLR/EW/DD/00/011","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/010","BLR/EW/DD/00/010","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/009","BLR/EW/DD/00/009","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/008","BLR/EW/DD/00/008","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/007","BLR/EW/DD/00/007","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/006","BLR/EW/DD/00/006","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/005","BLR/EW/DD/00/005","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/003","BLR/EW/DD/00/003","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/002","BLR/EW/DD/00/002","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00816/1","BLR/EW/DD/00/001","BLR/EW/DD/00/001","Jones Lang Lasalle","Dedicated Desk"
"BLR/EW/00800/1","BLR/EW/PS/00/004","BLR/EW/PS/00/004","Jones Lang Lasalle","Private Studio"
"BLR/EW/00800/1","BLR/EW/PS/00/003","BLR/EW/PS/00/003","Jones Lang Lasalle","Private Studio"
"BLR/EW/00800/1","BLR/EW/PS/00/002","BLR/EW/PS/00/002","Jones Lang Lasalle","Private Studio"
"BLR/EW/00800/1","BLR/EW/PS/00/001","BLR/EW/PS/00/001","Jones Lang Lasalle","Private Studio"
"BLR/EW/00800/1","BLR/EW/IN/PS/00/001","BLR/EW/IN/PS/00/001","Jones Lang Lasalle","Private Studio"
"BLR/EW/00340/1","BLR/EW/CP3/235","BLR/EW/CP3/235","Jones Lang Lasalle","Car Parking"
"BLR/EW/00340/1","Telephony 1st Floor","Telephony 1st Floor","Jones Lang Lasalle","Telephony"
"BLR/EW/00340/1","BLR/EW/PS/01/007","BLR/EW/PS/01/007","Jones Lang Lasalle","Private Studio"
"BLR/EW/00340/1","BLR/EW/BP3/001.3","BLR/EW/BP3/001.3","Jones Lang Lasalle","Bike Parking"
"BLR/EW/01042/1","BLR/EW/PS/02/026","BLR/EW/PS/02/026","Jones Lang Lasalle","Private Studio"
